id,rating_mean,rating_count,bayesian_rating
77095,4.0,1,4.3603764487915315
77097,4.75,4,4.680188224395766
77099,5.0,1,4.693709782124865
77102,4.714285714285714,14,4.692570584148412
77111,5.0,1,4.693709782124865
77113,4.833333333333333,6,4.760141168296824
77116,5.0,1,4.693709782124865
77120,5.0,2,4.770282336593649
77123,3.0,1,4.027043115458198
77126,4.0,1,4.3603764487915315
77129,4.0,1,4.3603764487915315
77135,5.0,2,4.770282336593649
77136,5.0,15,4.945948785080859
77141,3.5,2,4.020282336593649
77142,3.0,1,4.027043115458198
77145,4.25,4,4.346854891062432
77151,5.0,1,4.693709782124865
77152,5.0,1,4.693709782124865
77154,5.0,6,4.885141168296824
77159,5.0,5,4.8687327637678
77163,4.0,4,4.180188224395766
77167,5.0,1,4.693709782124865
77169,3.8,5,4.011589906624942
77180,5.0,1,4.693709782124865
77183,4.6923076923076925,13,4.672075289758307
77184,4.4,15,4.416537020374976
77191,4.0,1,4.3603764487915315
77196,5.0,1,4.693709782124865
77199,5.0,2,4.770282336593649
77200,4.769230769230769,13,4.738741956424973
77203,4.6,5,4.583018478053513
77205,5.0,1,4.693709782124865
77206,4.782608695652174,69,4.77579055417429
77215,4.0,2,4.270282336593649
77218,5.0,3,4.816225869274919
77221,4.823529411764706,17,4.79374364980919
77222,5.0,5,4.8687327637678
77223,5.0,1,4.693709782124865
77225,3.75,4,4.013521557729099
77228,5.0,1,4.693709782124865
77230,5.0,1,4.693709782124865
77231,4.842105263157895,19,4.813387111732124
77232,5.0,1,4.693709782124865
77233,4.0,1,4.3603764487915315
77234,5.0,1,4.693709782124865
77235,4.5,4,4.513521557729099
77236,4.0,1,4.3603764487915315
77238,4.5,4,4.513521557729099
77239,3.0,1,4.027043115458198
77243,3.75,4,4.013521557729099
77248,5.0,1,4.693709782124865
77251,4.0,1,4.3603764487915315
77255,4.0,1,4.3603764487915315
77260,5.0,4,4.846854891062432
77264,4.0,1,4.3603764487915315
77265,4.5,2,4.520282336593649
77271,4.285714285714286,7,4.342347705152733
77272,5.0,2,4.770282336593649
77275,2.0,1,3.6937097821248646
77278,5.0,1,4.693709782124865
77280,4.5,4,4.513521557729099
77285,4.714285714285714,7,4.675681038486066
77286,5.0,1,4.693709782124865
77289,5.0,1,4.693709782124865
77291,4.870967741935484,31,4.8509433135265025
77293,5.0,1,4.693709782124865
77299,4.5,2,4.520282336593649
77303,4.5,2,4.520282336593649
77304,4.0,1,4.3603764487915315
77306,5.0,1,4.693709782124865
77308,4.0,2,4.270282336593649
77311,4.888888888888889,9,4.825557213306781
77312,5.0,3,4.816225869274919
77315,5.0,1,4.693709782124865
77324,4.8,10,4.75676077886455
77326,4.833333333333333,12,4.791509239026757
77328,3.0,1,4.027043115458198
77330,3.75,4,4.013521557729099
77334,4.75,20,4.730960424835209
77335,5.0,1,4.693709782124865
77338,5.0,3,4.816225869274919
77339,5.0,5,4.8687327637678
77343,4.5,2,4.520282336593649
77344,5.0,5,4.8687327637678
77348,5.0,1,4.693709782124865
77351,5.0,5,4.8687327637678
77352,4.666666666666667,3,4.616225869274919
77353,3.0,2,3.7702823365936484
77355,4.125,8,4.20811293463746
77357,5.0,1,4.693709782124865
77358,5.0,1,4.693709782124865
77359,4.833333333333333,6,4.760141168296824
77361,5.0,2,4.770282336593649
77362,5.0,1,4.693709782124865
77363,5.0,1,4.693709782124865
77365,5.0,4,4.846854891062432
77366,5.0,1,4.693709782124865
77367,5.0,3,4.816225869274919
77368,4.0,5,4.154447049482085
77369,3.2857142857142856,7,3.564569927374955
77371,5.0,2,4.770282336593649
77372,5.0,2,4.770282336593649
77373,5.0,5,4.8687327637678
77376,5.0,4,4.846854891062432
77378,4.461538461538462,13,4.4720752897583065
77379,3.6666666666666665,3,4.016225869274919
77382,4.0,1,4.3603764487915315
77389,5.0,1,4.693709782124865
77390,5.0,1,4.693709782124865
77391,4.75,4,4.680188224395766
77393,4.333333333333333,6,4.385141168296824
77397,4.591276252019386,619,4.591112929704306
77399,5.0,3,4.816225869274919
77403,4.7272727272727275,22,4.711713722765608
77405,4.8,5,4.7258756209106565
77409,5.0,1,4.693709782124865
77410,5.0,1,4.693709782124865
77412,5.0,2,4.770282336593649
77419,1.0,1,3.360376448791531
77423,3.5,2,4.020282336593649
77425,4.75,4,4.680188224395766
77434,5.0,1,4.693709782124865
77438,5.0,1,4.693709782124865
77439,5.0,4,4.846854891062432
77442,4.756756756756757,37,4.745669983240374
77444,5.0,7,4.897903260708288
77447,4.333333333333333,3,4.4162258692749194
77448,5.0,2,4.770282336593649
77452,4.4,5,4.440161335196371
77454,4.285714285714286,7,4.342347705152733
77456,5.0,1,4.693709782124865
77459,5.0,1,4.693709782124865
77460,5.0,3,4.816225869274919
77461,4.0,1,4.3603764487915315
77463,4.333333333333333,9,4.371011758761327
77464,5.0,1,4.693709782124865
77465,4.794117647058823,34,4.780031370732627
77466,5.0,1,4.693709782124865
77468,4.0,1,4.3603764487915315
77469,5.0,2,4.770282336593649
77472,4.611111111111111,18,4.604056467318729
77475,4.0,4,4.180188224395766
77476,4.4,15,4.416537020374976
77477,4.8,5,4.7258756209106565
77478,4.428571428571429,7,4.4534588162638435
77479,4.714285714285714,28,4.702704311545819
77480,4.0,1,4.3603764487915315
77482,4.142857142857143,56,4.156571195627149
77489,5.0,3,4.816225869274919
77493,4.9375,16,4.893396074798589
77494,4.642857142857143,14,4.630070584148412
77497,4.987654320987654,81,4.976881076462345
77500,5.0,5,4.8687327637678
77501,4.0,3,4.216225869274919
77503,5.0,2,4.770282336593649
77512,5.0,1,4.693709782124865
77514,4.3478260869565215,23,4.363245173854984
77516,4.75,4,4.680188224395766
77522,3.0,4,3.5135215577290992
77524,5.0,3,4.816225869274919
77532,5.0,1,4.693709782124865
77533,4.0,1,4.3603764487915315
77534,4.625,8,4.608112934637459
77536,5.0,1,4.693709782124865
77538,3.8,5,4.011589906624942
77542,3.0,3,3.616225869274919
77546,5.0,1,4.693709782124865
77550,5.0,1,4.693709782124865
77557,5.0,9,4.916466304215873
77561,4.945945945945946,37,4.925157162727554
77562,3.0,1,4.027043115458198
77567,4.870967741935484,31,4.8509433135265025
77568,4.8,10,4.75676077886455
77569,4.0,1,4.3603764487915315
77578,5.0,1,4.693709782124865
77580,4.2,5,4.297304192339228
77584,4.0,1,4.3603764487915315
77585,4.659025787965616,349,4.658350795858617
77588,4.875,24,4.849274205629792
77600,4.142857142857143,7,4.231236594041622
77601,3.75,4,4.013521557729099
77602,5.0,16,4.948951630354144
77605,4.5,2,4.520282336593649
77606,4.666666666666667,3,4.616225869274919
77609,5.0,2,4.770282336593649
77613,5.0,3,4.816225869274919
77615,4.333333333333333,3,4.4162258692749194
77618,4.5,2,4.520282336593649
77620,5.0,2,4.770282336593649
77626,2.0,1,3.6937097821248646
77628,4.0,1,4.3603764487915315
77631,5.0,1,4.693709782124865
77633,5.0,1,4.693709782124865
77634,5.0,3,4.816225869274919
77644,4.833333333333333,6,4.760141168296824
77649,4.5,4,4.513521557729099
77650,1.0,1,3.360376448791531
77651,4.5,2,4.520282336593649
77656,5.0,1,4.693709782124865
77666,4.811111111111111,90,4.80522966680842
77672,5.0,1,4.693709782124865
77674,5.0,5,4.8687327637678
77678,4.8,5,4.7258756209106565
77680,4.75,4,4.680188224395766
77686,5.0,2,4.770282336593649
77687,4.75,4,4.680188224395766
77689,4.384615384615385,26,4.3957546195133785
77690,3.5,2,4.020282336593649
77692,4.3076923076923075,13,4.338741956424973
77695,4.818181818181818,11,4.775471488182661
77696,4.875,8,4.808112934637459
77699,5.0,2,4.770282336593649
77703,5.0,3,4.816225869274919
77707,4.5,4,4.513521557729099
77708,5.0,3,4.816225869274919
77712,5.0,4,4.846854891062432
77715,5.0,2,4.770282336593649
77717,5.0,2,4.770282336593649
77726,4.0,2,4.270282336593649
77727,4.666666666666667,9,4.643739031488599
77729,4.0,3,4.216225869274919
77731,5.0,1,4.693709782124865
77736,5.0,1,4.693709782124865
77745,4.857142857142857,14,4.817570584148412
77746,4.5,2,4.520282336593649
77747,5.0,1,4.693709782124865
77749,4.666666666666667,3,4.616225869274919
77750,5.0,1,4.693709782124865
77751,5.0,2,4.770282336593649
77756,4.666666666666667,3,4.616225869274919
77758,4.6875,16,4.671173852576366
77761,3.0,2,3.7702823365936484
77772,2.0,1,3.6937097821248646
77773,4.333333333333333,3,4.4162258692749194
77778,5.0,1,4.693709782124865
77782,4.833333333333333,6,4.760141168296824
77783,4.5,2,4.520282336593649
77784,4.0,1,4.3603764487915315
77790,5.0,3,4.816225869274919
77791,4.4,5,4.440161335196371
77793,4.5,2,4.520282336593649
77794,5.0,1,4.693709782124865
77795,5.0,4,4.846854891062432
77797,4.65,20,4.640051333926118
77800,4.764705882352941,17,4.741112070861821
77801,4.5,6,4.510141168296824
77804,5.0,1,4.693709782124865
77810,4.0,1,4.3603764487915315
77814,4.6,5,4.583018478053513
77818,5.0,2,4.770282336593649
77821,5.0,2,4.770282336593649
77823,3.0,1,4.027043115458198
77824,4.75,4,4.680188224395766
77827,5.0,1,4.693709782124865
77831,4.666666666666667,3,4.616225869274919
77833,4.0,1,4.3603764487915315
77835,5.0,1,4.693709782124865
77838,5.0,5,4.8687327637678
77839,3.0,1,4.027043115458198
77840,5.0,1,4.693709782124865
77842,5.0,1,4.693709782124865
77845,5.0,1,4.693709782124865
77846,2.0,1,3.6937097821248646
77851,5.0,3,4.816225869274919
77852,5.0,6,4.885141168296824
77853,4.0,1,4.3603764487915315
77854,4.759124087591241,137,4.755979347815645
77856,4.75,4,4.680188224395766
77863,4.0,1,4.3603764487915315
77870,5.0,1,4.693709782124865
77871,5.0,2,4.770282336593649
77872,5.0,1,4.693709782124865
77874,4.5,2,4.520282336593649
77877,4.0,1,4.3603764487915315
77882,4.0,1,4.3603764487915315
77886,4.0,2,4.270282336593649
77887,5.0,4,4.846854891062432
77891,5.0,7,4.897903260708288
77894,5.0,1,4.693709782124865
77898,5.0,1,4.693709782124865
77901,5.0,1,4.693709782124865
77903,5.0,1,4.693709782124865
77904,3.0,2,3.7702823365936484
77905,5.0,3,4.816225869274919
77906,5.0,2,4.770282336593649
77907,5.0,5,4.8687327637678
77909,4.0,1,4.3603764487915315
77911,4.666666666666667,3,4.616225869274919
77914,3.5,2,4.020282336593649
77915,5.0,1,4.693709782124865
77917,3.0,1,4.027043115458198
77918,4.333333333333333,6,4.385141168296824
77920,4.363636363636363,11,4.390856103567277
77921,4.5,2,4.520282336593649
77925,5.0,6,4.885141168296824
77926,4.0,1,4.3603764487915315
77929,4.571428571428571,7,4.564569927374955
77930,5.0,3,4.816225869274919
77931,4.833333333333333,6,4.760141168296824
77934,4.0,1,4.3603764487915315
77935,5.0,1,4.693709782124865
77936,5.0,1,4.693709782124865
77937,4.0,1,4.3603764487915315
77939,5.0,4,4.846854891062432
77940,5.0,5,4.8687327637678
77943,5.0,5,4.8687327637678
77945,5.0,4,4.846854891062432
77946,4.5,4,4.513521557729099
77949,5.0,2,4.770282336593649
77953,4.4,5,4.440161335196371
77957,5.0,2,4.770282336593649
77960,4.72093023255814,43,4.712913985474992
77965,4.0,2,4.270282336593649
77966,4.875,8,4.808112934637459
77967,5.0,6,4.885141168296824
77969,5.0,3,4.816225869274919
77971,4.59375,32,4.590621451363958
77977,5.0,1,4.693709782124865
77978,4.846153846153846,65,4.837031781289173
77980,4.0,8,4.108112934637459
77983,5.0,2,4.770282336593649
77984,4.470588235294118,17,4.477954176124979
77985,5.0,2,4.770282336593649
77988,5.0,3,4.816225869274919
77989,4.75,16,4.726729408131922
77991,5.0,2,4.770282336593649
77995,3.3333333333333335,3,3.816225869274919
77996,4.666666666666667,6,4.635141168296824
77997,5.0,2,4.770282336593649
77999,2.0,1,3.6937097821248646
78000,5.0,4,4.846854891062432
78001,4.666666666666667,3,4.616225869274919
78002,4.9,10,4.840094112197883
78004,4.5,2,4.520282336593649
78005,4.666666666666667,3,4.616225869274919
78006,5.0,21,4.960049102016287
78009,4.230769230769231,13,4.272075289758306
78011,5.0,7,4.897903260708288
78013,4.333333333333333,3,4.4162258692749194
78015,4.666666666666667,3,4.616225869274919
78016,5.0,1,4.693709782124865
78020,5.0,9,4.916466304215873
78022,5.0,3,4.816225869274919
78024,4.7,20,4.685505879380663
78025,4.5,4,4.513521557729099
78027,5.0,1,4.693709782124865
78031,5.0,6,4.885141168296824
78032,4.666666666666667,9,4.643739031488599
78033,3.3333333333333335,3,3.816225869274919
78034,5.0,3,4.816225869274919
78035,4.333333333333333,6,4.385141168296824
78036,4.5,4,4.513521557729099
78040,3.9,10,4.00676077886455
78044,5.0,1,4.693709782124865
78045,4.5,2,4.520282336593649
78048,4.166666666666667,12,4.220080667598185
78049,5.0,1,4.693709782124865
78052,0.0,1,3.027043115458198
78053,5.0,4,4.846854891062432
78054,5.0,1,4.693709782124865
78055,4.333333333333333,24,4.349274205629792
78056,4.833333333333333,6,4.760141168296824
78060,4.4,5,4.440161335196371
78062,5.0,1,4.693709782124865
78065,4.5,2,4.520282336593649
78066,4.0,1,4.3603764487915315
78070,5.0,1,4.693709782124865
78071,4.4,5,4.440161335196371
78072,5.0,1,4.693709782124865
78074,0.0,1,3.027043115458198
78078,5.0,2,4.770282336593649
78082,5.0,2,4.770282336593649
78083,4.0,1,4.3603764487915315
78086,4.0,2,4.270282336593649
78087,4.0,2,4.270282336593649
78088,4.813793103448276,145,4.810075709839283
78092,4.0,1,4.3603764487915315
78093,5.0,1,4.693709782124865
78095,4.0,1,4.3603764487915315
78096,5.0,1,4.693709782124865
78099,4.666666666666667,6,4.635141168296824
78101,5.0,2,4.770282336593649
78103,4.0,2,4.270282336593649
78107,4.5,2,4.520282336593649
78108,5.0,1,4.693709782124865
78111,4.625,16,4.615618297020811
78112,4.631578947368421,19,4.622910921255933
78113,5.0,3,4.816225869274919
78114,5.0,1,4.693709782124865
78116,4.0,1,4.3603764487915315
78117,4.0,1,4.3603764487915315
78118,5.0,3,4.816225869274919
78119,4.5,4,4.513521557729099
78123,4.75,20,4.730960424835209
78125,4.0,1,4.3603764487915315
78128,3.0,1,4.027043115458198
78129,5.0,2,4.770282336593649
78131,4.0,3,4.216225869274919
78132,4.583333333333333,12,4.577223524741043
78134,5.0,3,4.816225869274919
78135,5.0,1,4.693709782124865
78137,4.846153846153846,13,4.805408623091639
78138,4.0,1,4.3603764487915315
78139,5.0,1,4.693709782124865
78143,4.75,4,4.680188224395766
78145,4.433333333333334,30,4.440035292074206
78146,5.0,1,4.693709782124865
78147,4.888888888888889,9,4.825557213306781
78148,4.9,10,4.840094112197883
78149,4.875,16,4.837840519243033
78152,4.0,1,4.3603764487915315
78153,4.6,5,4.583018478053513
78155,4.0,1,4.3603764487915315
78156,4.0,6,4.135141168296824
78158,4.0,6,4.135141168296824
78161,3.0,1,4.027043115458198
78162,4.0,1,4.3603764487915315
78164,5.0,2,4.770282336593649
78166,5.0,1,4.693709782124865
78168,5.0,1,4.693709782124865
78173,3.125,8,3.4081129346374595
78176,2.0,1,3.6937097821248646
78177,5.0,1,4.693709782124865
78178,3.0,2,3.7702823365936484
78181,4.0,1,4.3603764487915315
78183,3.5,4,3.8468548910624327
78188,5.0,1,4.693709782124865
78189,4.933333333333334,15,4.887125255669094
78193,5.0,9,4.916466304215873
78194,4.835680751173709,213,4.832935485331975
78195,5.0,1,4.693709782124865
78200,5.0,3,4.816225869274919
78203,4.142857142857143,7,4.231236594041622
78206,4.0,2,4.270282336593649
78207,4.625,8,4.608112934637459
78210,4.0,3,4.216225869274919
78211,4.0,1,4.3603764487915315
78215,5.0,1,4.693709782124865
78217,4.0,1,4.3603764487915315
78219,4.5,4,4.513521557729099
78220,5.0,1,4.693709782124865
78224,5.0,2,4.770282336593649
78230,5.0,1,4.693709782124865
78232,0.0,1,3.027043115458198
78233,2.6666666666666665,3,3.416225869274919
78235,4.0,6,4.135141168296824
78237,4.780487804878049,41,4.769328589450572
78238,4.75,4,4.680188224395766
78240,5.0,1,4.693709782124865
78245,4.0,1,4.3603764487915315
78247,5.0,2,4.770282336593649
78248,4.75,4,4.680188224395766
78252,5.0,1,4.693709782124865
78255,5.0,1,4.693709782124865
78257,5.0,1,4.693709782124865
78258,4.0,3,4.216225869274919
78261,5.0,1,4.693709782124865
78262,4.75,4,4.680188224395766
78278,4.0,2,4.270282336593649
78279,5.0,1,4.693709782124865
78282,3.5,2,4.020282336593649
78283,4.0,1,4.3603764487915315
78284,4.538461538461538,13,4.538741956424973
78286,5.0,2,4.770282336593649
78288,4.833333333333333,18,4.80405646731873
78289,4.709677419354839,31,4.699428162011351
78296,4.5,4,4.513521557729099
78297,4.0,1,4.3603764487915315
78301,5.0,2,4.770282336593649
78305,4.857142857142857,7,4.7867921495971775
78312,4.0,1,4.3603764487915315
78317,4.0,1,4.3603764487915315
78320,4.529411764705882,17,4.530585755072347
78321,5.0,1,4.693709782124865
78322,5.0,6,4.885141168296824
78323,4.0,3,4.216225869274919
78324,5.0,2,4.770282336593649
78328,4.0,1,4.3603764487915315
78329,5.0,1,4.693709782124865
78331,5.0,2,4.770282336593649
78332,5.0,2,4.770282336593649
78333,5.0,1,4.693709782124865
78338,4.9,10,4.840094112197883
78340,4.857142857142857,14,4.817570584148412
78345,5.0,2,4.770282336593649
78347,4.666666666666667,6,4.635141168296824
78349,4.333333333333333,3,4.4162258692749194
78350,4.625,32,4.6200332160698405
78351,5.0,1,4.693709782124865
78355,3.0,1,4.027043115458198
78357,5.0,2,4.770282336593649
78361,4.5,2,4.520282336593649
78362,5.0,2,4.770282336593649
78376,5.0,1,4.693709782124865
78378,4.5,4,4.513521557729099
78379,3.0,2,3.7702823365936484
78381,4.5,2,4.520282336593649
78384,1.0,1,3.360376448791531
78391,5.0,1,4.693709782124865
78396,2.0,2,3.2702823365936484
78400,4.6875,16,4.671173852576366
78404,3.0,1,4.027043115458198
78405,5.0,3,4.816225869274919
78407,5.0,3,4.816225869274919
78410,3.3333333333333335,3,3.816225869274919
78412,4.333333333333333,3,4.4162258692749194
78418,5.0,3,4.816225869274919
78420,4.2,5,4.297304192339228
78421,5.0,4,4.846854891062432
78425,4.428571428571429,7,4.4534588162638435
78426,3.0,6,3.3851411682968244
78427,4.666666666666667,3,4.616225869274919
78429,4.833333333333333,6,4.760141168296824
78432,4.722222222222222,18,4.70405646731873
78437,5.0,2,4.770282336593649
78439,5.0,4,4.846854891062432
78444,4.5,2,4.520282336593649
78450,4.857142857142857,7,4.7867921495971775
78452,4.333333333333333,3,4.4162258692749194
78454,5.0,1,4.693709782124865
78455,4.75,4,4.680188224395766
78456,4.875,8,4.808112934637459
78459,5.0,4,4.846854891062432
78462,4.75,4,4.680188224395766
78464,5.0,1,4.693709782124865
78465,5.0,1,4.693709782124865
78472,4.0,2,4.270282336593649
78475,3.3333333333333335,3,3.816225869274919
78479,5.0,1,4.693709782124865
78480,5.0,1,4.693709782124865
78484,4.0,1,4.3603764487915315
78488,4.0,1,4.3603764487915315
78489,4.5,2,4.520282336593649
78490,4.653846153846154,26,4.6457546195133785
78491,4.5,2,4.520282336593649
78493,4.5,2,4.520282336593649
78496,5.0,3,4.816225869274919
78497,3.0,2,3.7702823365936484
78498,4.0,3,4.216225869274919
78500,5.0,1,4.693709782124865
78506,4.5,2,4.520282336593649
78507,5.0,3,4.816225869274919
78512,4.578947368421052,19,4.575291873636885
78517,5.0,1,4.693709782124865
78522,5.0,1,4.693709782124865
78524,0.3333333333333333,3,2.0162258692749186
78525,5.0,2,4.770282336593649
78526,5.0,1,4.693709782124865
78527,5.0,1,4.693709782124865
78528,5.0,1,4.693709782124865
78531,5.0,1,4.693709782124865
78533,4.75,4,4.680188224395766
78535,4.8,5,4.7258756209106565
78537,5.0,1,4.693709782124865
78538,4.75,4,4.680188224395766
78542,4.75,4,4.680188224395766
78546,4.75,4,4.680188224395766
78551,4.6,10,4.590094112197883
78555,4.076923076923077,13,4.1387419564249734
78556,5.0,2,4.770282336593649
78560,5.0,1,4.693709782124865
78563,4.0,2,4.270282336593649
78564,4.0,1,4.3603764487915315
78565,4.5,2,4.520282336593649
78566,4.0,4,4.180188224395766
78569,5.0,3,4.816225869274919
78573,5.0,5,4.8687327637678
78574,3.5,2,4.020282336593649
78575,4.9411764705882355,17,4.899006807703926
78576,4.875,8,4.808112934637459
78578,5.0,1,4.693709782124865
78579,4.834123222748815,211,4.831366804443073
78581,3.25,4,3.6801882243957658
78582,4.6,5,4.583018478053513
78584,4.0,1,4.3603764487915315
78587,4.0,3,4.216225869274919
78589,4.0,1,4.3603764487915315
78590,4.857142857142857,7,4.7867921495971775
78592,5.0,1,4.693709782124865
78594,5.0,1,4.693709782124865
78599,5.0,2,4.770282336593649
78604,2.0,2,3.2702823365936484
78608,4.916666666666667,12,4.862937810455328
78609,4.0,1,4.3603764487915315
78610,4.5,2,4.520282336593649
78612,5.0,1,4.693709782124865
78613,4.25,4,4.346854891062432
78618,5.0,1,4.693709782124865
78624,5.0,7,4.897903260708288
78625,4.5,4,4.513521557729099
78629,4.375,8,4.40811293463746
78631,5.0,1,4.693709782124865
78632,5.0,1,4.693709782124865
78637,4.833333333333333,12,4.791509239026757
78640,5.0,2,4.770282336593649
78641,4.0,1,4.3603764487915315
78651,4.0,1,4.3603764487915315
78654,4.5,2,4.520282336593649
78655,4.0,1,4.3603764487915315
78657,4.666666666666667,3,4.616225869274919
78661,4.0,2,4.270282336593649
78666,4.833333333333333,24,4.810812667168253
78670,4.0,1,4.3603764487915315
78671,5.0,1,4.693709782124865
78676,5.0,1,4.693709782124865
78683,4.888888888888889,9,4.825557213306781
78684,4.555555555555555,18,4.55405646731873
78686,5.0,2,4.770282336593649
78691,4.916666666666667,12,4.862937810455328
78695,5.0,1,4.693709782124865
78696,5.0,1,4.693709782124865
78699,5.0,1,4.693709782124865
78700,4.428571428571429,7,4.4534588162638435
78701,5.0,3,4.816225869274919
78710,3.5,2,4.020282336593649
78711,4.9375,32,4.914150863128664
78712,4.333333333333333,69,4.339170835864431
78719,4.666666666666667,3,4.616225869274919
78725,4.8,10,4.75676077886455
78727,4.75,8,4.70811293463746
78728,5.0,1,4.693709782124865
78729,4.333333333333333,3,4.4162258692749194
78731,5.0,4,4.846854891062432
78733,4.0,3,4.216225869274919
78738,4.931034482758621,29,4.9058428821411155
78740,4.5,4,4.513521557729099
78742,5.0,2,4.770282336593649
78743,4.4,5,4.440161335196371
78744,5.0,1,4.693709782124865
78745,4.75,4,4.680188224395766
78747,4.53030303030303,66,4.530604843329038
78748,4.0,3,4.216225869274919
78751,4.0,1,4.3603764487915315
78753,5.0,1,4.693709782124865
78757,3.0,1,4.027043115458198
78761,4.5,2,4.520282336593649
78766,5.0,2,4.770282336593649
78768,4.714285714285714,7,4.675681038486066
78769,4.9,20,4.867324061198845
78770,5.0,4,4.846854891062432
78772,4.75,28,4.736037644879152
78776,4.0,1,4.3603764487915315
78777,5.0,3,4.816225869274919
78782,5.0,2,4.770282336593649
78783,4.75,4,4.680188224395766
78784,5.0,1,4.693709782124865
78787,3.6666666666666665,3,4.016225869274919
78788,5.0,3,4.816225869274919
78790,4.0,1,4.3603764487915315
78791,4.0,1,4.3603764487915315
78792,4.657894736842105,38,4.652028233659364
78796,4.4,5,4.440161335196371
78798,5.0,6,4.885141168296824
78804,4.5,2,4.520282336593649
78807,4.7272727272727275,11,4.698548411259584
78809,4.0,1,4.3603764487915315
78810,4.0,1,4.3603764487915315
78812,5.0,2,4.770282336593649
78814,4.57051282051282,468,4.57038538158803
78823,5.0,1,4.693709782124865
78824,4.704225352112676,71,4.699741497895543
78827,4.8,5,4.7258756209106565
78833,1.0,1,3.360376448791531
78834,4.916666666666667,24,4.887735744091331
78837,4.75,4,4.680188224395766
78838,4.5,2,4.520282336593649
78839,4.0,1,4.3603764487915315
78841,4.0,2,4.270282336593649
78845,5.0,1,4.693709782124865
78846,5.0,1,4.693709782124865
78848,4.5,4,4.513521557729099
78851,5.0,2,4.770282336593649
78853,4.875,48,4.861622586927492
78855,4.333333333333333,3,4.4162258692749194
78860,4.833333333333333,6,4.760141168296824
78862,4.0,1,4.3603764487915315
78863,4.5,2,4.520282336593649
78867,5.0,2,4.770282336593649
78873,4.0,1,4.3603764487915315
78875,5.0,1,4.693709782124865
78877,5.0,2,4.770282336593649
78878,5.0,1,4.693709782124865
78881,4.875,8,4.808112934637459
78886,4.5,2,4.520282336593649
78890,5.0,2,4.770282336593649
78892,4.909090909090909,11,4.8523945651057385
78896,5.0,2,4.770282336593649
78897,4.657657657657658,111,4.655585215454643
78899,5.0,1,4.693709782124865
78900,4.0,2,4.270282336593649
78907,5.0,5,4.8687327637678
78908,4.25,4,4.346854891062432
78909,5.0,1,4.693709782124865
78911,5.0,1,4.693709782124865
78913,4.6,5,4.583018478053513
78921,4.888888888888889,9,4.825557213306781
78922,4.555555555555555,27,4.554521701599123
78925,4.764705882352941,34,4.752253592954849
78927,4.5,4,4.513521557729099
78931,4.8,5,4.7258756209106565
78933,4.6,5,4.583018478053513
78934,4.666666666666667,3,4.616225869274919
78937,4.0,1,4.3603764487915315
78938,4.682539682539683,126,4.680321323018552
78939,4.5,2,4.520282336593649
78940,4.5,2,4.520282336593649
78942,5.0,7,4.897903260708288
78944,5.0,2,4.770282336593649
78945,5.0,2,4.770282336593649
78946,4.9375,16,4.893396074798589
78948,5.0,3,4.816225869274919
78949,3.0,1,4.027043115458198
78951,4.0,2,4.270282336593649
78952,5.0,1,4.693709782124865
78953,4.78494623655914,93,4.779801361540786
78954,4.777777777777778,27,4.761418253323262
78959,4.6521739130434785,23,4.643245173854984
78960,4.0,1,4.3603764487915315
78964,5.0,5,4.8687327637678
78965,4.0,1,4.3603764487915315
78969,4.0,1,4.3603764487915315
78971,4.5,2,4.520282336593649
78973,4.8,5,4.7258756209106565
78976,4.333333333333333,3,4.4162258692749194
78986,4.0,2,4.270282336593649
78991,4.888888888888889,9,4.825557213306781
78997,5.0,3,4.816225869274919
78999,4.0,1,4.3603764487915315
79002,3.0,2,3.7702823365936484
79004,4.666666666666667,3,4.616225869274919
79008,4.7272727272727275,11,4.698548411259584
79011,5.0,2,4.770282336593649
79013,5.0,1,4.693709782124865
79015,4.4,5,4.440161335196371
79016,5.0,1,4.693709782124865
79017,5.0,1,4.693709782124865
79020,4.928571428571429,14,4.880070584148412
79023,4.833333333333333,6,4.760141168296824
79024,5.0,9,4.916466304215873
79028,4.5,2,4.520282336593649
79030,4.285714285714286,7,4.342347705152733
79031,4.0,3,4.216225869274919
79035,3.0,1,4.027043115458198
79037,4.6,5,4.583018478053513
79038,4.6,5,4.583018478053513
79039,4.8,5,4.7258756209106565
79040,5.0,2,4.770282336593649
79041,5.0,1,4.693709782124865
79046,4.4,5,4.440161335196371
79050,3.3333333333333335,3,3.816225869274919
79054,5.0,1,4.693709782124865
79055,5.0,3,4.816225869274919
79056,3.0,1,4.027043115458198
79063,5.0,2,4.770282336593649
79064,4.8,5,4.7258756209106565
79072,4.75,8,4.70811293463746
79073,5.0,3,4.816225869274919
79074,5.0,1,4.693709782124865
79076,4.0,1,4.3603764487915315
79078,4.857142857142857,7,4.7867921495971775
79084,5.0,1,4.693709782124865
79093,4.0,2,4.270282336593649
79096,4.0,1,4.3603764487915315
79101,5.0,1,4.693709782124865
79103,4.619047619047619,21,4.612223015059764
79112,5.0,5,4.8687327637678
79114,4.75,4,4.680188224395766
79117,4.0,1,4.3603764487915315
79119,5.0,4,4.846854891062432
79124,5.0,1,4.693709782124865
79125,5.0,1,4.693709782124865
79130,5.0,1,4.693709782124865
79131,5.0,1,4.693709782124865
79132,4.419354838709677,31,4.426700889284078
79133,5.0,1,4.693709782124865
79134,4.0,3,4.216225869274919
79137,3.3333333333333335,3,3.816225869274919
